NOMEREGIAO,NOMEESTADO1,NOMEPRODUTO,Textbox131,Textbox132,Textbox31,Textbox32,Textbox40,Textbox41,Textbox11,Textbox13
SUDESTE,SP,"""CEVADA""",1,"4.140.990,00",648,"907.039.699,52",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,SP,"""SERINGUEIRA""",4,"3.520.000,00",648,"907.039.699,52",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,SP,"""MORANGO""",7,"2.946.214,84",648,"907.039.699,52",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,SP,"""MANGA""",7,"2.700.270,21",648,"907.039.699,52",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,SP,"""MANDIOCA (AIPIM, MACAXEIRA)""",6,"2.603.000,00",648,"907.039.699,52",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,SP,"""MAÇÃ""",7,"2.549.925,15",648,"907.039.699,52",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,SP,"""PÊSSEGO""",4,"1.794.605,54",648,"907.039.699,52",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,SP,"""ACEROLA""",3,"714.844,71",648,"907.039.699,52",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""MILHO""",100,"164.296.407,77",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""CAFÉ""",52,"142.150.527,62",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""TRIGO""",28,"75.159.398,95",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""ALGODÃO""",43,"52.207.751,89",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""ARROZ""",30,"39.804.497,47",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""MAÇÃ""",8,"8.296.001,33",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""SORGO""",8,"4.611.398,44",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""BANANA""",7,"4.376.243,71",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""MARACUJÁ""",10,"3.423.769,78",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""SOJA""",5,"2.583.957,33",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""ACEROLA""",2,"1.458.563,14",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""TOMATE""",2,"1.093.755,95",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""MANGA""",5,"938.732,74",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""MORANGO""",2,"862.093,12",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""MAMÃO""",3,"605.966,17",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""FEIJÃO""",2,"492.680,12",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""ABACAXI""",3,"346.898,88",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""PÊSSEGO""",1,"143.549,04",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""MANDIOCA (AIPIM, MACAXEIRA)""",1,"102.000,00",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,MG,"""GOIABA""",3,"67.175,44",315,"503.021.368,89",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,ES,"""CAFÉ""",22,"57.815.348,21",22,"57.815.348,21",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""MAÇÃ""",6,"7.582.312,87",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""UVA""",4,"7.576.199,00",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""MANDIOCA (AIPIM, MACAXEIRA)""",2,"4.000.000,00",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""MILHO""",1,"2.000.000,00",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""BANANA""",1,"999.420,21",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""AMENDOIM""",1,"190.821,03",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""MARACUJÁ""",1,"56.580,00",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""MANGA""",1,"44.210,40",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""MAMÃO""",1,"42.864,00",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""ABACAXI""",1,"40.292,00",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""PÊSSEGO""",1,"14.975,49",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
SUDESTE,RJ,"""GOIABA""",1,"4.549,60",21,"22.552.224,60",1.006,"1.490.428.641,22",3.757,"6.795.351.984,73"
CENTRO-OESTE,GO,"""MILHO""",55,"148.331.615,26",94,"308.966.591,31",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,GO,"""ARROZ""",18,"68.697.293,71",94,"308.966.591,31",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,GO,"""SOJA""",1,"59.937.878,52",94,"308.966.591,31",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,GO,"""SORGO""",8,"11.966.033,36",94,"308.966.591,31",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,GO,"""TOMATE""",2,"11.771.459,28",94,"308.966.591,31",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,GO,"""TRIGO""",7,"5.854.281,18",94,"308.966.591,31",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,GO,"""FEIJÃO""",1,"2.000.000,00",94,"308.966.591,31",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,GO,"""CAFÉ""",2,"408.030,00",94,"308.966.591,31",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MT,"""MILHO""",45,"77.726.561,95",89,"145.135.374,95",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MT,"""ALGODÃO""",19,"36.509.086,30",89,"145.135.374,95",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MT,"""GIRASSOL""",6,"15.820.050,23",89,"145.135.374,95",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MT,"""ARROZ""",17,"12.924.489,97",89,"145.135.374,95",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MT,"""SOJA""",1,"1.997.737,50",89,"145.135.374,95",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MT,"""SORGO""",1,"157.449,00",89,"145.135.374,95",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MS,"""MILHO""",28,"63.280.013,81",54,"85.057.811,84",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MS,"""MANDIOCA (AIPIM, MACAXEIRA)""",14,"7.417.000,00",54,"85.057.811,84",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MS,"""SOJA""",1,"5.164.780,00",54,"85.057.811,84",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MS,"""ALGODÃO""",2,"4.929.242,48",54,"85.057.811,84",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MS,"""ARROZ""",8,"4.190.125,55",54,"85.057.811,84",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,MS,"""SORGO""",1,"76.650,00",54,"85.057.811,84",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,DF,"""MILHO""",6,"8.433.439,17",9,"13.177.275,68",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,DF,"""TRIGO""",1,"3.451.264,96",9,"13.177.275,68",246,"552.337.053,78",3.757,"6.795.351.984,73"
CENTRO-OESTE,DF,"""SORGO""",2,"1.292.571,55",9,"13.177.275,68",246,"552.337.053,78",3.757,"6.795.351.984,73"
NORDESTE,CE,"""ALGODÃO""",22,"75.820.315,58",63,"175.812.427,78",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,CE,"""CAJU""",19,"52.224.945,64",63,"175.812.427,78",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,CE,"""TRIGO""",9,"26.328.232,70",63,"175.812.427,78",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,CE,"""MILHO""",13,"21.438.933,86",63,"175.812.427,78",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,PB,"""ALGODÃO""",11,"53.488.217,13",13,"57.106.003,06",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,PB,"""MILHO""",2,"3.617.785,93",13,"57.106.003,06",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""CAFÉ""",2,"18.499.796,02",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""MILHO""",5,"14.156.296,44",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""MAMONA""",7,"11.994.397,86",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""TRIGO""",1,"5.575.000,00",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""ALGODÃO""",1,"2.000.000,00",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""GOIABA""",1,"340.488,31",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""MORANGO""",1,"285.554,25",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""ABACAXI""",1,"198.866,69",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""MANGA""",1,"153.509,31",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,BA,"""ACEROLA""",1,"128.242,80",21,"53.332.151,68",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,SE,"""ALGODÃO""",16,"23.715.108,15",19,"39.358.135,72",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,SE,"""MILHO""",3,"15.643.027,57",19,"39.358.135,72",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,AL,"""MILHO""",12,"29.661.841,15",15,"31.060.883,79",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,AL,"""GOIABA""",3,"1.399.042,64",15,"31.060.883,79",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,PE,"""ALGODÃO""",4,"6.967.907,65",8,"10.936.664,05",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,PE,"""MILHO""",2,"2.465.756,40",8,"10.936.664,05",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,PE,"""MARACUJÁ""",1,"1.226.346,70",8,"10.936.664,05",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,PE,"""ACEROLA""",1,"276.653,30",8,"10.936.664,05",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,PI,"""MILHO""",3,"4.770.738,00",5,"6.770.738,00",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,PI,"""CAJU""",2,"2.000.000,00",5,"6.770.738,00",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,MA,"""MILHO""",1,"2.200.000,00",2,"3.515.320,00",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,MA,"""TRIGO""",1,"1.315.320,00",2,"3.515.320,00",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,RN,"""MILHO""",1,"411.526,99",3,"708.326,99",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,RN,"""CAJU""",1,"240.000,00",3,"708.326,99",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORDESTE,RN,"""ACEROLA""",1,"56.800,00",3,"708.326,99",149,"378.600.651,07",3.757,"6.795.351.984,73"
NORTE,RO,"""ARROZ""",17,"41.730.191,20",23,"46.235.496,17",34,"95.270.978,35",3.757,"6.795.351.984,73"
NORTE,RO,"""MILHO""",5,"3.005.304,97",23,"46.235.496,17",34,"95.270.978,35",3.757,"6.795.351.984,73"
NORTE,RO,"""CAFÉ""",1,"1.500.000,00",23,"46.235.496,17",34,"95.270.978,35",3.757,"6.795.351.984,73"
NORTE,TO,"""ARROZ""",4,"36.193.507,64",4,"36.193.507,64",34,"95.270.978,35",3.757,"6.795.351.984,73"
NORTE,PA,"""MILHO""",6,"10.786.897,54",7,"12.841.974,54",34,"95.270.978,35",3.757,"6.795.351.984,73"
NORTE,PA,"""JUTA""",1,"2.055.077,00",7,"12.841.974,54",34,"95.270.978,35",3.757,"6.795.351.984,73"

