NOMEREGIAO,NOMEESTADO1,NOMEPRODUTO,Textbox131,Textbox132,Textbox31,Textbox32,Textbox40,Textbox41,Textbox11,Textbox13
NORDESTE,PI,"""MILHO""",4,"5.147.248,86",6,"8.147.248,86",94,"215.082.300,22",3.191,"5.082.353.610,73"
NORDESTE,PI,"""CAJU""",2,"3.000.000,00",6,"8.147.248,86",94,"215.082.300,22",3.191,"5.082.353.610,73"
NORDESTE,PE,"""ALGODÃO""",3,"5.018.163,86",5,"7.573.188,11",94,"215.082.300,22",3.191,"5.082.353.610,73"
NORDESTE,PE,"""MILHO""",1,"1.857.811,76",5,"7.573.188,11",94,"215.082.300,22",3.191,"5.082.353.610,73"
NORDESTE,PE,"""GOIABA""",1,"697.212,49",5,"7.573.188,11",94,"215.082.300,22",3.191,"5.082.353.610,73"
NORDESTE,RN,"""CAJU""",1,"416.000,00",1,"416.000,00",94,"215.082.300,22",3.191,"5.082.353.610,73"
NORTE,RO,"""ARROZ""",15,"29.286.783,42",18,"31.859.983,42",27,"65.016.166,01",3.191,"5.082.353.610,73"
NORTE,RO,"""MILHO""",2,"1.573.200,00",18,"31.859.983,42",27,"65.016.166,01",3.191,"5.082.353.610,73"
NORTE,RO,"""SOJA""",1,"1.000.000,00",18,"31.859.983,42",27,"65.016.166,01",3.191,"5.082.353.610,73"
NORTE,TO,"""ARROZ""",4,"23.498.503,72",5,"25.498.503,72",27,"65.016.166,01",3.191,"5.082.353.610,73"
NORTE,TO,"""MILHO""",1,"2.000.000,00",5,"25.498.503,72",27,"65.016.166,01",3.191,"5.082.353.610,73"
NORTE,PA,"""MILHO""",2,"4.053.799,00",3,"6.457.678,87",27,"65.016.166,01",3.191,"5.082.353.610,73"
NORTE,PA,"""JUTA""",1,"2.403.879,87",3,"6.457.678,87",27,"65.016.166,01",3.191,"5.082.353.610,73"
NORTE,AC,"""MILHO""",1,"1.200.000,00",1,"1.200.000,00",27,"65.016.166,01",3.191,"5.082.353.610,73"

