NOMEREGIAO,NOMEESTADO1,NOMEPRODUTO,Textbox131,Textbox132,Textbox31,Textbox32,Textbox40,Textbox41,Textbox11,Textbox13
SUDESTE,SP,"""TRIGO""",7,"6.533.135,16",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""ACEROLA""",2,"5.198.470,13",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""TOMATE""",4,"5.003.493,40",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""CAFÉ""",6,"4.861.925,00",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""MORANGO""",2,"2.611.453,72",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""MAÇÃ""",3,"1.752.696,74",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""MANDIOCA (AIPIM, MACAXEIRA)""",1,"1.487.500,00",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""GOIABA""",1,"1.181.306,24",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""MARACUJÁ""",3,"1.158.090,18",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""BANANA""",2,"700.722,67",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""MANGA""",4,"617.791,55",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,SP,"""FEIJÃO""",1,"499.800,00",195,"547.498.209,58",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""MILHO""",21,"50.743.568,60",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""TRIGO""",14,"33.979.394,82",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""ALGODÃO""",16,"20.584.952,65",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""CAFÉ""",7,"13.803.720,00",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""ARROZ""",6,"7.855.948,17",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""SORGO""",2,"3.000.000,00",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""FEIJÃO""",5,"2.410.467,65",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""MAÇÃ""",2,"2.271.995,04",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""GOIABA""",2,"413.572,38",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""MAMÃO""",1,"283.464,32",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""BANANA""",1,"270.149,76",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""ABACAXI""",1,"136.816,00",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,MG,"""MANGA""",1,"59.920,64",79,"135.813.970,03",278,"690.762.179,61",1.219,"2.721.406.810,52"
SUDESTE,ES,"""CAFÉ""",4,"7.450.000,00",4,"7.450.000,00",278,"690.762.179,61",1.219,"2.721.406.810,52"
CENTRO-OESTE,GO,"""MILHO""",40,"73.042.477,25",59,"138.367.477,25",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,GO,"""ARROZ""",12,"55.350.000,00",59,"138.367.477,25",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,GO,"""TRIGO""",5,"5.000.000,00",59,"138.367.477,25",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,GO,"""CAFÉ""",1,"3.000.000,00",59,"138.367.477,25",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,GO,"""SORGO""",1,"1.975.000,00",59,"138.367.477,25",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,MT,"""MILHO""",11,"60.900.000,00",25,"81.263.729,94",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,MT,"""ARROZ""",12,"13.363.735,14",25,"81.263.729,94",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,MT,"""GIRASSOL""",2,"6.999.994,80",25,"81.263.729,94",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,DF,"""TRIGO""",1,"5.699.000,00",5,"12.998.999,00",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,DF,"""MAÇÃ""",1,"3.000.000,00",5,"12.998.999,00",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,DF,"""MILHO""",2,"2.359.518,00",5,"12.998.999,00",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,DF,"""SORGO""",1,"1.940.481,00",5,"12.998.999,00",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,MS,"""MILHO""",4,"3.484.626,13",8,"6.640.626,13",97,"239.270.832,32",1.219,"2.721.406.810,52"
CENTRO-OESTE,MS,"""ARROZ""",4,"3.156.000,00",8,"6.640.626,13",97,"239.270.832,32",1.219,"2.721.406.810,52"
NORTE,RO,"""ARROZ""",10,"34.062.083,70",14,"48.192.083,70",17,"54.224.083,70",1.219,"2.721.406.810,52"
NORTE,RO,"""GIRASSOL""",1,"8.000.000,00",14,"48.192.083,70",17,"54.224.083,70",1.219,"2.721.406.810,52"
NORTE,RO,"""MILHO""",3,"6.130.000,00",14,"48.192.083,70",17,"54.224.083,70",1.219,"2.721.406.810,52"
NORTE,AC,"""MILHO""",2,"3.032.000,00",2,"3.032.000,00",17,"54.224.083,70",1.219,"2.721.406.810,52"
NORTE,TO,"""ARROZ""",1,"3.000.000,00",1,"3.000.000,00",17,"54.224.083,70",1.219,"2.721.406.810,52"
NORDESTE,CE,"""MILHO""",2,"16.000.000,00",4,"18.804.000,00",17,"42.928.200,00",1.219,"2.721.406.810,52"
NORDESTE,CE,"""ALGODÃO""",1,"1.904.000,00",4,"18.804.000,00",17,"42.928.200,00",1.219,"2.721.406.810,52"
NORDESTE,CE,"""MARACUJÁ""",1,"900.000,00",4,"18.804.000,00",17,"42.928.200,00",1.219,"2.721.406.810,52"
NORDESTE,PB,"""MILHO""",2,"4.814.000,00",3,"7.314.000,00",17,"42.928.200,00",1.219,"2.721.406.810,52"
NORDESTE,PB,"""ALGODÃO""",1,"2.500.000,00",3,"7.314.000,00",17,"42.928.200,00",1.219,"2.721.406.810,52"
NORDESTE,BA,"""ALGODÃO""",2,"4.549.000,00",5,"6.960.200,00",17,"42.928.200,00",1.219,"2.721.406.810,52"
NORDESTE,BA,"""MILHO""",3,"2.411.200,00",5,"6.960.200,00",17,"42.928.200,00",1.219,"2.721.406.810,52"
NORDESTE,SE,"""ALGODÃO""",3,"5.150.000,00",3,"5.150.000,00",17,"42.928.200,00",1.219,"2.721.406.810,52"
NORDESTE,PE,"""MILHO""",1,"3.000.000,00",1,"3.000.000,00",17,"42.928.200,00",1.219,"2.721.406.810,52"
NORDESTE,PI,"""FEIJÃO""",1,"1.700.000,00",1,"1.700.000,00",17,"42.928.200,00",1.219,"2.721.406.810,52"

